level_0	level_1	weight
Slc35a1	1810030O07Rik	1.0
Slc35a1	4933434E20Rik	1.0
Slc35a1	Abraxas2	1.0
Slc35a1	Acbd5	1.0
Slc35a1	Adam17	1.0
Slc35a1	Adcy7	1.0
Slc35a1	Ankrd49	1.0
Slc35a1	Anp32a	1.0
Slc35a1	Arl5a	1.0
Slc35a1	Armcx3	1.0
Slc35a1	Aspn	1.0
Slc35a1	Bicc1	1.0
Slc35a1	Blmh	1.0
Slc35a1	C1d	1.0
Slc35a1	C1galt1	1.0
Slc35a1	C1galt1c1	1.0
Slc35a1	Ccdc28b	1.0
Slc35a1	Ccnb1	1.0
Slc35a1	Ccnb2	1.0
Slc35a1	Cd34	1.0
Slc35a1	Cd48	1.0
Slc35a1	Cdk11b	1.0
Slc35a1	Cdk8	1.0
Slc35a1	Cep57	1.0
Slc35a1	Cfap36	1.0
Slc35a1	Cggbp1	1.0
Slc35a1	Ciao2a	1.0
Slc35a1	Col5a2	1.0
Slc35a1	Commd7	1.0
Slc35a1	Ctcf	1.0
Slc35a1	Ctps2	1.0
Slc35a1	Dcps	1.0
Slc35a1	Dcun1d1	1.0
Slc35a1	Desi2	1.0
Slc35a1	Dmtf1	1.0
Slc35a1	Dpy19l1	1.0
Slc35a1	Epsti1	1.0
Slc35a1	Fam102b	1.0
Slc35a1	Fam114a1	1.0
Slc35a1	Fam3c	1.0
Slc35a1	Fam45a	1.0
Slc35a1	Fam49a	1.0
Slc35a1	Fam92a	1.0
Slc35a1	Fbn1	1.0
Slc35a1	Fgfr1op	1.0
Slc35a1	Fibin	1.0
Slc35a1	Frmd6	1.0
Slc35a1	Fundc1	1.0
Slc35a1	Gabpa	1.0
Slc35a1	Galnt1	1.0
Slc35a1	Gbp7	1.0
Slc35a1	Gm14305	1.0
Slc35a1	Gngt2	1.0
Slc35a1	Golga5	1.0
Slc35a1	Golm1	1.0
Slc35a1	Golph3l	1.0
Slc35a1	Gtf2a1	1.0
Slc35a1	H1f1	1.0
Slc35a1	H2-Aa	1.0
Slc35a1	H2ac15	1.0
Slc35a1	H2ac7	1.0
Slc35a1	H2bc15	1.0
Slc35a1	H2bc18	1.0
Slc35a1	H3c10	1.0
Slc35a1	Hdac2	1.0
Slc35a1	Hnrnpc	1.0
Slc35a1	Impa1	1.0
Slc35a1	Irgm1	1.0
Slc35a1	Jam3	1.0
Slc35a1	Jkamp	1.0
Slc35a1	Kctd12	1.0
Slc35a1	Kpna2	1.0
Slc35a1	Krcc1	1.0
Slc35a1	Larp7	1.0
Slc35a1	Lmo2	1.0
Slc35a1	Lta4h	1.0
Slc35a1	Matn2	1.0
Slc35a1	Mbnl1	1.0
Slc35a1	Med21	1.0
Slc35a1	Mfap1b	1.0
Slc35a1	Mios	1.0
Slc35a1	Mmgt1	1.0
Slc35a1	Mocs2	1.0
Slc35a1	Mospd2	1.0
Slc35a1	Ms4a4d	1.0
Slc35a1	Mtrex	1.0
Slc35a1	Naaa	1.0
Slc35a1	Nfyb	1.0
Slc35a1	Nr3c1	1.0
Slc35a1	Nup107	1.0
Slc35a1	Nxt2	1.0
Slc35a1	Odr4	1.0
Slc35a1	Pank3	1.0
Slc35a1	Parp2	1.0
Slc35a1	Parp9	1.0
Slc35a1	Pdcd4	1.0
Slc35a1	Pdcl	1.0
Slc35a1	Pdlim2	1.0
Slc35a1	Phf11b	1.0
Slc35a1	Phf21a	1.0
Slc35a1	Pigk	1.0
Slc35a1	Plrg1	1.0
Slc35a1	Plxdc2	1.0
Slc35a1	Pnrc2	1.0
Slc35a1	Ppp6c	1.0
Slc35a1	Prcp	1.0
Slc35a1	Prkd3	1.0
Slc35a1	Prps1	1.0
Slc35a1	Psmd9	1.0
Slc35a1	Ptn	1.0
Slc35a1	Ptpra	1.0
Slc35a1	Rab3il1	1.0
Slc35a1	Rab8a	1.0
Slc35a1	Rabif	1.0
Slc35a1	Rad21	1.0
Slc35a1	Rasa1	1.0
Slc35a1	Rcbtb2	1.0
Slc35a1	Recql	1.0
Slc35a1	Rfc4	1.0
Slc35a1	Rftn1	1.0
Slc35a1	Rfwd3	1.0
Slc35a1	Ro60	1.0
Slc35a1	Rp2	1.0
Slc35a1	Rrm2	1.0
Slc35a1	Scoc	1.0
Slc35a1	Sec23a	1.0
Slc35a1	Sept10	1.0
Slc35a1	Sgpp1	1.0
Slc35a2	Acp2	1.0
Slc35a2	Ak6	1.0
Slc35a2	Anapc11	1.0
Slc35a2	Ap3b1	1.0
Slc35a2	Arl6ip4	1.0
Slc35a2	Atp6v1d	1.0
Slc35a2	Bmpr1a	1.0
Slc35a2	Bms1	1.0
Slc35a2	Brcc3	1.0
Slc35a2	Cacybp	1.0
Slc35a2	Ccny	1.0
Slc35a2	Ckap5	1.0
Slc35a2	Cnot1	1.0
Slc35a2	Coa6	1.0
Slc35a2	Cops5	1.0
Slc35a2	Crnkl1	1.0
Slc35a2	Dbi	1.0
Slc35a2	Dctn4	1.0
Slc35a2	Ddx1	1.0
Slc35a2	Decr2	1.0
Slc35a2	Dhx29	1.0
Slc35a2	Dnajc19	1.0
Slc35a2	Ebna1bp2	1.0
Slc35a2	Efcab14	1.0
Slc35a2	Eif3c	1.0
Slc35a2	Eif4g2	1.0
Slc35a2	Eprs	1.0
Slc35a2	Exosc3	1.0
Slc35a2	F11r	1.0
Slc35a2	Fam8a1	1.0
Slc35a2	Fam98a	1.0
Slc35a2	Fra10ac1	1.0
Slc35a2	Fxr1	1.0
Slc35a2	Glyr1	1.0
Slc35a2	Gnpda1	1.0
Slc35a2	Gtpbp8	1.0
Slc35a2	Hcfc2	1.0
Slc35a2	Hist1h2bp	1.0
Slc35a2	Hnrnpl	1.0
Slc35a2	Ipo8	1.0
Slc35a2	Kif5b	1.0
Slc35a2	Kpna3	1.0
Slc35a2	Krit1	1.0
Slc35a2	Larp4	1.0
Slc35a2	Lims1	1.0
Slc35a2	Lman1	1.0
Slc35a2	Lmo4	1.0
Slc35a2	Lyrm2	1.0
Slc35a2	Med30	1.0
Slc35a2	Mia3	1.0
Slc35a2	Mis12	1.0
Slc35a2	Mknk1	1.0
Slc35a2	Mrpl24	1.0
Slc35a2	Mrpl27	1.0
Slc35a2	Ncbp1	1.0
Slc35a2	Nedd4	1.0
Slc35a2	Nfatc3	1.0
Slc35a2	Nsfl1c	1.0
Slc35a2	Nsmce2	1.0
Slc35a2	Ostm1	1.0
Slc35a2	Pdxdc1	1.0
Slc35a2	Plaa	1.0
Slc35a2	Pno1	1.0
Slc35a2	Pnpt1	1.0
Slc35a2	Ppp2r5c	1.0
Slc35a2	Psmd1	1.0
Slc35a2	Psmd14	1.0
Slc35a2	Psmd7	1.0
Slc35a2	Ptp4a2	1.0
Slc35a2	Pxk	1.0
Slc35a2	Rab9	1.0
Slc35a2	Rad17	1.0
Slc35a2	Rala	1.0
Slc35a2	Raly	1.0
Slc35a2	Rbx1	1.0
Slc35a2	Sar1a	1.0
Slc35a2	Slc30a5	1.0
Slc35a3	Bdp1	1.0
Slc35a3	Cask	1.0
Slc35a3	Cebpg	1.0
Slc35a3	Ddx5	1.0
Slc35a3	Eif3j2	1.0
Slc35a3	Fli1	1.0
Slc35a3	Ggnbp2	1.0
Slc35a3	Hnrnpr	1.0
Slc35a3	Ing1	1.0
Slc35a3	Kdm5a	1.0
Slc35a3	Kdm7a	1.0
Slc35a3	Lats2	1.0
Slc35a3	Mcmbp	1.0
Slc35a3	Mdfic	1.0
Slc35a3	Myo1b	1.0
Slc35a3	Pan3	1.0
Slc35a3	Plekhf2	1.0
Slc35a3	Polr3d	1.0
Slc35a3	Prim2	1.0
Slc35a3	Purb	1.0
Slc35a3	Rbm26	1.0
Slc35a3	Scaf11	1.0
Slc35a3	Setd2	1.0
Slc35a3	Slc16a6	1.0
Slc35a4	Mcl1	1.0
Slc35b1	0610010K14Rik	1.0
Slc35b1	2410004B18Rik	1.0
Slc35b1	9530068E07Rik	1.0
Slc35b1	A430005L14Rik	1.0
Slc35b1	Aamp	1.0
Slc35b1	Actl6a	1.0
Slc35b1	Adprh	1.0
Slc35b1	Alg1	1.0
Slc35b1	Ap2s1	1.0
Slc35b1	App	1.0
Slc35b1	Arf1	1.0
Slc35b1	Arpin	1.0
Slc35b1	Atic	1.0
Slc35b1	Atp6ap1	1.0
Slc35b1	Atp6v0d1	1.0
Slc35b1	Atp6v1g1	1.0
Slc35b1	Atraid	1.0
Slc35b1	Bub3	1.0
Slc35b1	Calm3	1.0
Slc35b1	Ccdc32	1.0
Slc35b1	Cerk	1.0
Slc35b1	Ckb	1.0
Slc35b1	Cln5	1.0
Slc35b1	Cmas	1.0
Slc35b1	Cnih1	1.0
Slc35b1	Cnot8	1.0
Slc35b1	Cnppd1	1.0
Slc35b1	Col1a2	1.0
Slc35b1	Colgalt1	1.0
Slc35b1	Copz1	1.0
Slc35b1	Copz2	1.0
Slc35b1	Cst3	1.0
Slc35b1	Ctsa	1.0
Slc35b1	Ctsb	1.0
Slc35b1	D8Ertd738e	1.0
Slc35b1	Dbnl	1.0
Slc35b1	Ddost	1.0
Slc35b1	Derl1	1.0
Slc35b1	Derl2	1.0
Slc35b1	Dhdds	1.0
Slc35b1	Dok1	1.0
Slc35b1	Dpagt1	1.0
Slc35b1	Drg1	1.0
Slc35b1	Dstn	1.0
Slc35b1	Dus1l	1.0
Slc35b1	Dynlrb1	1.0
Slc35b1	Ebp	1.0
Slc35b1	Eef1g	1.0
Slc35b1	Ehmt2	1.0
Slc35b1	Eif1b	1.0
Slc35b1	Eif3h	1.0
Slc35b1	Eif3i	1.0
Slc35b1	Eif3k	1.0
Slc35b1	Elob	1.0
Slc35b1	Emc3	1.0
Slc35b1	Erp29	1.0
Slc35b1	Farsb	1.0
Slc35b1	Fis1	1.0
Slc35b1	Fkbp8	1.0
Slc35b1	Galnt2	1.0
Slc35b1	Gcsh	1.0
Slc35b1	Gfer	1.0
Slc35b1	Glb1	1.0
Slc35b1	Gle1	1.0
Slc35b1	Gpr108	1.0
Slc35b1	Grn	1.0
Slc35b1	Gtf2a2	1.0
Slc35b1	Gusb	1.0
Slc35b1	H2ac19	1.0
Slc35b1	H2aj	1.0
Slc35b1	H2bc13	1.0
Slc35b1	H2bc4	1.0
Slc35b1	H4c3	1.0
Slc35b1	H4c8	1.0
Slc35b1	Hdac3	1.0
Slc35b1	Hikeshi	1.0
Slc35b1	Hint1	1.0
Slc35b1	Hspe1	1.0
Slc35b1	Htra2	1.0
Slc35b1	Id3	1.0
Slc35b1	Itgb1bp1	1.0
Slc35b1	Lamp1	1.0
Slc35b1	Lap3	1.0
Slc35b1	Laptm4a	1.0
Slc35b1	Leprotl1	1.0
Slc35b1	Mbd3	1.0
Slc35b1	Mcfd2	1.0
Slc35b1	Mea1	1.0
Slc35b1	Med20	1.0
Slc35b1	Mff	1.0
Slc35b1	Mgst1	1.0
Slc35b1	Mrpl22	1.0
Slc35b1	Mrpl40	1.0
Slc35b1	Mrpl48	1.0
Slc35b1	Mrps10	1.0
Slc35b1	Mrps17	1.0
Slc35b1	Ncstn	1.0
Slc35b1	Ndfip1	1.0
Slc35b1	Neu1	1.0
Slc35b1	Nfu1	1.0
Slc35b1	Nosip	1.0
Slc35b1	Orc4	1.0
Slc35b1	Ormdl2	1.0
Slc35b1	Os9	1.0
Slc35b1	Osbpl11	1.0
Slc35b1	Pdcd6	1.0
Slc35b1	Pigs	1.0
Slc35b1	Pih1d1	1.0
Slc35b1	Pin1	1.0
Slc35b1	Pmm1	1.0
Slc35b1	Ppa1	1.0
Slc35b1	Ppie	1.0
Slc35b1	Ppm1g	1.0
Slc35b1	Ppp1cc	1.0
Slc35b1	Prkra	1.0
Slc35b1	Prpsap1	1.0
Slc35b1	Psma7	1.0
Slc35b1	Psmb2	1.0
Slc35b1	Psmb3	1.0
Slc35b1	Psmb4	1.0
Slc35b1	Psmb6	1.0
Slc35b1	Psmc2	1.0
Slc35b1	Pycard	1.0
Slc35b1	Rbbp7	1.0
Slc35b1	Retreg2	1.0
Slc35b1	Rexo2	1.0
Slc35b1	Rnpep	1.0
Slc35b1	Rpa1	1.0
Slc35b1	Rpl18	1.0
Slc35b1	Rpl24	1.0
Slc35b1	Rpl27	1.0
Slc35b1	Rpl36	1.0
Slc35b1	Rpl7a	1.0
Slc35b1	Rplp0	1.0
Slc35b1	Rpn1	1.0
Slc35b1	Rpn2	1.0
Slc35b1	Rps15	1.0
Slc35b1	Rps2	1.0
Slc35b1	Rps28	1.0
Slc35b1	Rpsa	1.0
Slc35b1	Rtcb	1.0
Slc35b1	Sar1b	1.0
Slc35b1	Scand1	1.0
Slc35b1	Sf3b5	1.0
Slc35b1	Sin3b	1.0
Slc35b2	1110059G10Rik	1.0
Slc35b2	1810009A15Rik	1.0
Slc35b2	4921524J17Rik	1.0
Slc35b2	9130401M01Rik	1.0
Slc35b2	Acp1	1.0
Slc35b2	Adgre1	1.0
Slc35b2	Aggf1	1.0
Slc35b2	Aldh1a1	1.0
Slc35b2	Ap1ar	1.0
Slc35b2	Arl1	1.0
Slc35b2	Arl6ip1	1.0
Slc35b2	Armcx2	1.0
Slc35b2	Arrdc3	1.0
Slc35b2	Asah1	1.0
Slc35b2	Asb3	1.0
Slc35b2	Atad1	1.0
Slc35b2	Atf2	1.0
Slc35b2	Atg4a	1.0
Slc35b2	Atp6v1a	1.0
Slc35b2	Atp6v1f	1.0
Slc35b2	Atpif1	1.0
Slc35b2	Bcap29	1.0
Slc35b2	Bet1	1.0
Slc35b2	Bloc1s1	1.0
Slc35b2	Bnip2	1.0
Slc35b2	Bscl2	1.0
Slc35b2	C330007P06Rik	1.0
Slc35b2	Calu	1.0
Slc35b2	Canx	1.0
Slc35b2	Cby1	1.0
Slc35b2	Ccdc80	1.0
Slc35b2	Ccnc	1.0
Slc35b2	Cd164	1.0
Slc35b2	Cd300ld3	1.0
Slc35b2	Cdc40	1.0
Slc35b2	Cdc42se2	1.0
Slc35b2	Cdk7	1.0
Slc35b2	Cdkn1b	1.0
Slc35b2	Cdkn2aipnl	1.0
Slc35b2	Cfap20	1.0
Slc35b2	Cfdp1	1.0
Slc35b2	Cfp	1.0
Slc35b2	Chmp1b	1.0
Slc35b2	Chmp3	1.0
Slc35b2	Chrac1	1.0
Slc35b2	Cnbp	1.0
Slc35b2	Col3a1	1.0
Slc35b2	Cops2	1.0
Slc35b2	Cpne3	1.0
Slc35b2	Crls1	1.0
Slc35b2	Csde1	1.0
Slc35b2	Csf1r	1.0
Slc35b2	Csrp2	1.0
Slc35b2	Ctsc	1.0
Slc35b2	Ctso	1.0
Slc35b2	Cyb5r4	1.0
Slc35b2	Ddr2	1.0
Slc35b2	Ddx39b	1.0
Slc35b2	Dnajc10	1.0
Slc35b2	Dnajc24	1.0
Slc35b2	Dnajc7	1.0
Slc35b2	Dpy19l4	1.0
Slc35b2	Dram2	1.0
Slc35b2	Dse	1.0
Slc35b2	Dusp22	1.0
Slc35b2	Dynlt1f	1.0
Slc35b2	Eid1	1.0
Slc35b2	Eif2a	1.0
Slc35b2	Eif3e	1.0
Slc35b2	Eps15	1.0
Slc35b2	Exoc1	1.0
Slc35b2	Fam136a	1.0
Slc35b2	Fbxw2	1.0
Slc35b2	Fcf1	1.0
Slc35b2	Fkbp7	1.0
Slc35b2	Fstl1	1.0
Slc35b2	Fyttd1	1.0
Slc35b2	G3bp2	1.0
Slc35b2	Glt8d1	1.0
Slc35b2	Gm14295	1.0
Slc35b2	Gm2a	1.0
Slc35b2	Gpm6b	1.0
Slc35b2	Gpx8	1.0
Slc35b2	H1f0	1.0
Slc35b2	H1f4	1.0
Slc35b2	H2-DMa	1.0
Slc35b2	H2-T22	1.0
Slc35b2	H2ac10	1.0
Slc35b2	H2ac13	1.0
Slc35b2	H2ac4	1.0
Slc35b2	H2az1	1.0
Slc35b2	H3c1	1.0
Slc35b2	H3c7	1.0
Slc35b2	H3c8	1.0
Slc35b2	H3f3a	1.0
Slc35b2	Haus1	1.0
Slc35b2	Hbp1	1.0
Slc35b2	Hexb	1.0
Slc35b2	Hist1h2ap	1.0
Slc35b2	Hmgn1	1.0
Slc35b2	Hmgn2	1.0
Slc35b2	Hspa13	1.0
Slc35b2	Hspb11	1.0
Slc35b2	Ier3ip1	1.0
Slc35b2	Ifi27	1.0
Slc35b2	Ifi47	1.0
Slc35b2	Ifnar1	1.0
Slc35b2	Ift20	1.0
Slc35b2	Igbp1	1.0
Slc35b2	Iigp1	1.0
Slc35b2	Ikbip	1.0
Slc35b2	Khdrbs1	1.0
Slc35b2	Lama4	1.0
Slc35b2	Lamp2	1.0
Slc35b2	Leprot	1.0
Slc35b2	Lgals8	1.0
Slc35b2	Lhfp	1.0
Slc35b2	Lix1l	1.0
Slc35b2	Lsm3	1.0
Slc35b2	Lyz2	1.0
Slc35b2	M6pr	1.0
Slc35b2	Maf	1.0
Slc35b2	March8	1.0
Slc35b2	Med28	1.0
Slc35b2	Med31	1.0
Slc35b2	Mfsd1	1.0
Slc35b2	Mfsd14b	1.0
Slc35b2	Micu1	1.0
Slc35b2	Mrc1	1.0
Slc35b2	Mrpl33	1.0
Slc35b2	Ms4a7	1.0
Slc35b2	Mtmr6	1.0
Slc35b2	Mtx2	1.0
Slc35b2	Mxra8	1.0
Slc35b2	Naalad2	1.0
Slc35b2	Naca	1.0
Slc35b2	Ncoa4	1.0
Slc35b2	Nedd1	1.0
Slc35b2	Nol7	1.0
Slc35b2	Nup85	1.0
Slc35b2	Ostc	1.0
Slc35b2	Otud6b	1.0
Slc35b2	P2ry6	1.0
Slc35b2	Pcnp	1.0
Slc35b2	Pdcd2	1.0
Slc35b2	Pea15a	1.0
Slc35b2	Plac9b	1.0
Slc35b2	Pld4	1.0
Slc35b2	Pmp22	1.0
Slc35b2	Pon3	1.0
Slc35b2	Ppic	1.0
Slc35b2	Prdx1	1.0
Slc35b2	Prps2	1.0
Slc35b2	Psmb10	1.0
Slc35b2	Pten	1.0
Slc35b2	Pter	1.0
Slc35b2	Ptpn18	1.0
Slc35b2	Rab11a	1.0
Slc35b2	Rab14	1.0
Slc35b2	Rab18	1.0
Slc35b2	Rab29	1.0
Slc35b2	Rab2a	1.0
Slc35b2	Ramac	1.0
Slc35b2	Rbp7	1.0
Slc35b2	Rcn1	1.0
Slc35b2	Rfesd	1.0
Slc35b2	Rnase4	1.0
Slc35b2	Rnaseh2b	1.0
Slc35b2	Rnaseh2c	1.0
Slc35b2	Rnf13	1.0
Slc35b2	Rnf181	1.0
Slc35b2	Rnf20	1.0
Slc35b2	Rpl10-ps3	1.0
Slc35b2	Rpl11	1.0
Slc35b2	Rpl17	1.0
Slc35b2	Rpl23	1.0
Slc35b2	Rpp30	1.0
Slc35b2	Rps13	1.0
Slc35b2	Rps17	1.0
Slc35b2	Rps18	1.0
Slc35b2	Rps19	1.0
Slc35b2	Rps20	1.0
Slc35b2	Rps3a1	1.0
Slc35b2	Rrm1	1.0
Slc35b2	Ryk	1.0
Slc35b2	S100a13	1.0
Slc35b2	Scd2	1.0
Slc35b2	Scfd1	1.0
Slc35b2	Scn7a	1.0
Slc35b2	Sdc2	1.0
Slc35b2	Selenop	1.0
Slc35b2	Selenot	1.0
Slc35b2	Sept2	1.0
Slc35b2	Serpinb9	1.0
Slc35b2	Serpine2	1.0
Slc35b2	Sfrp1	1.0
Slc35b2	Sft2d2	1.0
Slc35b2	Sgce	1.0
Slc35b2	Sirpa	1.0
Slc35c2	1110065P20Rik	1.0
Slc35c2	2510039O18Rik	1.0
Slc35c2	Abhd12	1.0
Slc35c2	Agap3	1.0
Slc35c2	Akt1	1.0
Slc35c2	Ap2a2	1.0
Slc35c2	Arf5	1.0
Slc35c2	Atp13a2	1.0
Slc35c2	Calr	1.0
Slc35c2	Card19	1.0
Slc35c2	Ccnb1ip1	1.0
Slc35c2	Cd320	1.0
Slc35c2	Cenpb	1.0
Slc35c2	Chmp6	1.0
Slc35c2	Clptm1l	1.0
Slc35c2	Creld2	1.0
Slc35c2	Dnajb11	1.0
Slc35c2	Eif4h	1.0
Slc35c2	Emc7	1.0
Slc35c2	Exosc10	1.0
Slc35c2	Fdps	1.0
Slc35c2	Gabarap	1.0
Slc35c2	Gapvd1	1.0
Slc35c2	Gm11808	1.0
Slc35c2	Gpr153	1.0
Slc35c2	Hgs	1.0
Slc35c2	Ifi35	1.0
Slc35c2	Ints11	1.0
Slc35c2	Kdelr1	1.0
Slc35c2	Lipa	1.0
Slc35c2	Mrc2	1.0
Slc35c2	Mrpl54	1.0
Slc35c2	Mtmr9	1.0
Slc35c2	Mvb12a	1.0
Slc35c2	Pdia4	1.0
Slc35c2	Pdzd11	1.0
Slc35c2	Plbd1	1.0
Slc35c2	Pld3	1.0
Slc35c2	Plxnb2	1.0
Slc35c2	Pofut2	1.0
Slc35c2	Pole3	1.0
Slc35c2	Polr2i	1.0
Slc35c2	Polr2j	1.0
Slc35c2	Ppp1r9b	1.0
Slc35c2	Puf60	1.0
Slc35c2	Pycr2	1.0
Slc35c2	Rab5if	1.0
Slc35c2	Ranbp3	1.0
Slc35c2	Rplp2	1.0
Slc35c2	Rtca	1.0
Slc35c2	Sap18b	1.0
Slc35c2	Sephs2	1.0
Slc35c2	Ski	1.0
Slc35e1	Acp6	1.0
Slc35e1	Acsf3	1.0
Slc35e1	Adsl	1.0
Slc35e1	Cog6	1.0
Slc35e1	Ctnnal1	1.0
Slc35e1	Cyhr1	1.0
Slc35e1	Dguok	1.0
Slc35e1	Dipk1b	1.0
Slc35e1	Epn1	1.0
Slc35e1	Eral1	1.0
Slc35e1	Fkrp	1.0
Slc35e1	Gadd45gip1	1.0
Slc35e1	Gpi1	1.0
Slc35e1	Gtf3c1	1.0
Slc35e1	Hdgfl2	1.0
Slc35e1	Inafm2	1.0
Slc35e1	Inppl1	1.0
Slc35e1	Kxd1	1.0
Slc35e1	Map4	1.0
Slc35e1	Mcat	1.0
Slc35e1	Mfhas1	1.0
Slc35e1	Mpnd	1.0
Slc35e1	Mrpl14	1.0
Slc35e1	Mrpl16	1.0
Slc35e1	Mrpl37	1.0
Slc35e1	Mrpl38	1.0
Slc35e1	Mrps2	1.0
Slc35e1	Mrps27	1.0
Slc35e1	Mrps30	1.0
Slc35e1	Mrps36	1.0
Slc35e1	Nudt3	1.0
Slc35e1	Oaz2	1.0
Slc35e1	Oxld1	1.0
Slc35e1	Oxnad1	1.0
Slc35e1	Pam	1.0
Slc35e1	Pank4	1.0
Slc35e1	Paqr4	1.0
Slc35e1	Pbxip1	1.0
Slc35e1	Pip4k2c	1.0
Slc35e1	Plekhb2	1.0
Slc35e1	Plin3	1.0
Slc35e1	Ppp1r37	1.0
Slc35e1	Ppp2r5b	1.0
Slc35e1	Prkag1	1.0
Slc35e1	Rhbdd3	1.0
Slc35e1	Rnf187	1.0
Slc35e1	Rtl8b	1.0
Slc35e1	Rxra	1.0
Slc35e1	Rxrb	1.0
Slc35e1	Sirt2	1.0
Slc35e1	Slc25a39	1.0
Slc35f5	Amd1	1.0
Slc35f5	Arhgef10l	1.0
Slc35f5	Dnlz	1.0
Slc35f5	Elac2	1.0
Slc35f5	Fez2	1.0
Slc35f5	Hsp90ab1	1.0
Slc35f5	Keap1	1.0
Slc35f5	Mrpl53	1.0
Slc35f5	Mrpl58	1.0
Slc35f5	Nelfcd	1.0
Slc35f5	Paf1	1.0
Slc35f5	Pcyt1a	1.0
Slc35f5	Pex14	1.0
Slc35f5	Ppp2r1a	1.0
Slc35f5	Prdx2	1.0
Slc35f6	2310011J03Rik	1.0
Slc35f6	Aasdhppt	1.0
Slc35f6	Abhd13	1.0
Slc35f6	Agpat5	1.0
Slc35f6	Aimp1	1.0
Slc35f6	Ankmy2	1.0
Slc35f6	Ap1s2	1.0
Slc35f6	Armc1	1.0
Slc35f6	Asnsd1	1.0
Slc35f6	Atox1	1.0
Slc35f6	Bag5	1.0
Slc35f6	BC005624	1.0
Slc35f6	Bccip	1.0
Slc35f6	Blzf1	1.0
Slc35f6	Brk1	1.0
Slc35f6	Btf3l4	1.0
Slc35f6	C9orf72	1.0
Slc35f6	Capn7	1.0
Slc35f6	Caprin1	1.0
Slc35f6	Cbwd1	1.0
Slc35f6	Cbx3	1.0
Slc35f6	Cbx5	1.0
Slc35f6	Ccdc43	1.0
Slc35f6	Cct4	1.0
Slc35f6	Ccz1	1.0
Slc35f6	Chmp2b	1.0
Slc35f6	Cltc	1.0
Slc35f6	Col14a1	1.0
Slc35f6	Commd3	1.0
Slc35f6	Copb2	1.0
Slc35f6	Cpsf2	1.0
Slc35f6	Cript	1.0
Slc35f6	Crot	1.0
Slc35f6	Ctnnb1	1.0
Slc35f6	Ctsl	1.0
Slc35f6	Cxcl12	1.0
Slc35f6	D6Wsu163e	1.0
Slc35f6	Dars	1.0
Slc35f6	Dctn5	1.0
Slc35f6	Ddx20	1.0
Slc35f6	Ddx6	1.0
Slc35f6	Denr	1.0
Slc35f6	Dnajc14	1.0
Slc35f6	Dnajc8	1.0
Slc35f6	Dnase1l1	1.0
Slc35f6	Dnmt1	1.0
Slc35f6	Dynll1	1.0
Slc35f6	Eef1b2	1.0
Slc35f6	Eif1ax	1.0
Slc35f6	Eif4e	1.0
Slc35f6	Emg1	1.0
Slc35f6	Erlec1	1.0
Slc35f6	Exosc9	1.0
Slc35f6	Fbxo22	1.0
Slc35f6	Fgfr1op2	1.0
Slc35f6	Fkbp2	1.0
Slc35f6	Gde1	1.0
Slc35f6	Gemin6	1.0
Slc35f6	Glud1	1.0
Slc35f6	Gm14326	1.0
Slc35f6	Gmps	1.0
Slc35f6	Gnl3l	1.0
Slc35f6	Gtf2b	1.0
Slc35f6	Gtf2h5	1.0
Slc35f6	H1f5	1.0
Slc35f6	H2ac8	1.0
Slc35f6	H2aw	1.0
Slc35f6	H2bc14	1.0
Slc35f6	H2bc7	1.0
Slc35f6	H3c11	1.0
Slc35f6	H3c15	1.0
Slc35f6	H3c3	1.0
Slc35f6	Hacd3	1.0
Slc35f6	Hebp1	1.0
Slc35f6	Hmox2	1.0
Slc35f6	Hpf1	1.0
Slc35f6	Hsbp1	1.0
Slc35f6	Hsd3b7	1.0
Slc35f6	Idh1	1.0
Slc35f6	Impad1	1.0
Slc35f6	Ints13	1.0
Slc35f6	Itfg1	1.0
Slc35f6	Jtb	1.0
Slc35f6	Klhl28	1.0
Slc35f6	Lactb	1.0
Slc35f6	Magt1	1.0
Slc35f6	Manba	1.0
Slc35f6	Mat2b	1.0
Slc35f6	Med4	1.0
Slc35f6	Micos13	1.0
Slc35f6	Micu2	1.0
Slc35f6	Mrpl50	1.0
Slc35f6	Msantd4	1.0
Slc35f6	Mtch2	1.0
Slc35f6	Mydgf	1.0
Slc35f6	Nans	1.0
Slc35f6	Nbdy	1.0
Slc35f6	Ncbp2	1.0
Slc35f6	Nit2	1.0
Slc35f6	Nsmce4a	1.0
Slc35f6	Nt5c3b	1.0
Slc35f6	Nudt2	1.0
Slc35f6	Nup35	1.0
Slc35f6	Nutf2-ps1	1.0
Slc35f6	Osbpl9	1.0
Slc35f6	Pcbp1	1.0
Slc35f6	Pdp1	1.0
Slc35f6	Pex2	1.0
Slc35f6	Phf5a	1.0
Slc35f6	Pip4p2	1.0
Slc35f6	Pmf1	1.0
Slc35f6	Pold2	1.0
Slc35f6	Polr2b	1.0
Slc35f6	Polr2d	1.0
Slc35f6	Ppid	1.0
Slc35f6	Ppil3	1.0
Slc35f6	Ppp1cb	1.0
Slc35f6	Ppp3r1	1.0
Slc35f6	Prkacb	1.0
Slc35f6	Prmt3	1.0
Slc35f6	Prorsd1	1.0
Slc35f6	Prps1l3	1.0
Slc35f6	Psma1	1.0
Slc35f6	Psma2	1.0
Slc35f6	Psma4	1.0
Slc35f6	Psmd10	1.0
